"Time (ps)"	"Channel 2 - Counts per bin"
8290000000000	4445
8300000000000	4270
8310000000000	4225
8320000000000	4613
8330000000000	4621
8340000000000	4438
8350000000000	4219
8360000000000	4268
8370000000000	4497
8380000000000	4727
8390000000000	4288
8400000000000	4181
8410000000000	4313
8420000000000	4561
8430000000000	4806
8440000000000	4493
8450000000000	4263
8460000000000	4246
8470000000000	4594
8480000000000	4676
8490000000000	4534
8500000000000	4362
8510000000000	4299
8520000000000	4804
8530000000000	4774
8540000000000	4467
8550000000000	4284
8560000000000	4229
8570000000000	4566
8580000000000	4690
8590000000000	4433
8600000000000	4200
8610000000000	4320
8620000000000	4696
8630000000000	4747
8640000000000	4413
8650000000000	4252
8660000000000	4443
8670000000000	4720
8680000000000	4644
8690000000000	4458
8700000000000	4383
8710000000000	4350
8720000000000	4670
8730000000000	4709
8740000000000	4470
8750000000000	4186
8760000000000	4289
8770000000000	4510
8780000000000	4498
8790000000000	4400
8800000000000	4216
8810000000000	4286
8820000000000	4724
8830000000000	4630
8840000000000	4583
8850000000000	4322
8860000000000	4328
8870000000000	4660
8880000000000	4700
8890000000000	4448
8900000000000	4193
8910000000000	4320
8920000000000	4622
8930000000000	4673
8940000000000	4432
8950000000000	4407
8960000000000	4453
8970000000000	4480
8980000000000	4783
8990000000000	4336
9000000000000	4276
9010000000000	4221
9020000000000	4598
9030000000000	4621
9040000000000	4524
9050000000000	4160
9060000000000	4293
9070000000000	4592
9080000000000	4820
9090000000000	4382
9100000000000	4324
9110000000000	4353
9120000000000	4589
9130000000000	4735
9140000000000	4323
9150000000000	4267
9160000000000	4436
9170000000000	4655
9180000000000	4803
9190000000000	4437
9200000000000	4261
9210000000000	4281
9220000000000	4729
9230000000000	4747
9240000000000	4488
9250000000000	4297
9260000000000	4362
9270000000000	4746
9280000000000	4746
9290000000000	4436
9300000000000	4203
9310000000000	4357
9320000000000	4711
9330000000000	4720
9340000000000	4383
9350000000000	4345
9360000000000	4397
9370000000000	4741
9380000000000	4864
9390000000000	4444
9400000000000	4206
9410000000000	4423
9420000000000	4610
9430000000000	4722
9440000000000	4298
9450000000000	4316
9460000000000	4382
9470000000000	4662
9480000000000	4595
9490000000000	4517
9500000000000	4235
9510000000000	4356
9520000000000	4636
9530000000000	4630
9540000000000	4373
9550000000000	4317
9560000000000	4369
9570000000000	4651
9580000000000	4634
9590000000000	4463
9600000000000	4240
9610000000000	4309
9620000000000	4712
9630000000000	4746
9640000000000	4363
9650000000000	4323
9660000000000	4349
9670000000000	4828
9680000000000	4744
9690000000000	4454
9700000000000	4206
9710000000000	4346
9720000000000	4791
9730000000000	4816
9740000000000	4321
9750000000000	4344
9760000000000	4400
9770000000000	4634
9780000000000	4669
9790000000000	4609
9800000000000	4245
9810000000000	4393
9820000000000	4803
9830000000000	4624
9840000000000	4614
9850000000000	4201
9860000000000	4363
9870000000000	4789
9880000000000	4803
9890000000000	4434
9900000000000	4302
9910000000000	4387
9920000000000	4654
9930000000000	4773
9940000000000	4487
9950000000000	4274
9960000000000	4512
9970000000000	4622
9980000000000	4721
9990000000000	4427
