"Time (ps)"	"Channel 2 - Counts per bin"
7040000000000	8557
7050000000000	8486
7060000000000	8353
7070000000000	8248
7080000000000	8183
7090000000000	8370
7100000000000	8585
7110000000000	8369
7120000000000	8305
7130000000000	8029
7140000000000	8420
7150000000000	8487
7160000000000	8495
7170000000000	8275
7180000000000	8088
7190000000000	8596
7200000000000	8387
7210000000000	8581
7220000000000	8236
7230000000000	8309
7240000000000	8319
7250000000000	8483
7260000000000	8530
7270000000000	8245
7280000000000	8125
7290000000000	8487
7300000000000	8514
7310000000000	8499
7320000000000	8197
7330000000000	8100
7340000000000	8636
7350000000000	8634
7360000000000	8576
7370000000000	8242
7380000000000	8194
7390000000000	8591
7400000000000	8549
7410000000000	8171
7420000000000	8221
7430000000000	8216
7440000000000	8523
7450000000000	8522
7460000000000	8566
7470000000000	8285
7480000000000	8261
7490000000000	8378
7500000000000	8580
7510000000000	8536
7520000000000	8159
7530000000000	8086
7540000000000	8467
7550000000000	8562
7560000000000	8516
7570000000000	8123
7580000000000	8081
7590000000000	8350
7600000000000	8603
7610000000000	8360
7620000000000	8298
7630000000000	8100
7640000000000	8450
7650000000000	8628
7660000000000	8462
7670000000000	8284
7680000000000	7985
7690000000000	8636
7700000000000	8274
7710000000000	8599
7720000000000	8044
7730000000000	8195
7740000000000	8430
7750000000000	8619
7760000000000	8411
7770000000000	8371
7780000000000	8081
7790000000000	8495
7800000000000	8647
7810000000000	8520
7820000000000	8133
7830000000000	8199
7840000000000	8413
7850000000000	8457
7860000000000	8285
7870000000000	8261
7880000000000	8133
7890000000000	8502
7900000000000	8636
7910000000000	8620
7920000000000	8147
7930000000000	8226
7940000000000	8622
7950000000000	8757
7960000000000	8330
7970000000000	8265
7980000000000	8300
7990000000000	8588
8000000000000	8518
8010000000000	8422
8020000000000	8221
8030000000000	8093
8040000000000	8625
8050000000000	8628
8060000000000	8499
8070000000000	8394
8080000000000	8225
8090000000000	8429
8100000000000	8413
8110000000000	8574
8120000000000	8091
8130000000000	8257
8140000000000	8248
8150000000000	8385
8160000000000	8420
8170000000000	8224
8180000000000	8047
8190000000000	8386
8200000000000	8451
8210000000000	8491
8220000000000	8063
8230000000000	8048
8240000000000	8608
8250000000000	8586
8260000000000	8538
8270000000000	8220
8280000000000	8234
8290000000000	8491
8300000000000	8680
8310000000000	8462
8320000000000	8153
8330000000000	8325
8340000000000	8495
8350000000000	8596
8360000000000	8404
8370000000000	8245
8380000000000	8172
8390000000000	8491
8400000000000	8587
8410000000000	8234
8420000000000	8111
8430000000000	8106
8440000000000	8445
8450000000000	8553
8460000000000	8600
8470000000000	8228
8480000000000	8206
8490000000000	8528
8500000000000	8490
8510000000000	8586
8520000000000	8216
8530000000000	8286
8540000000000	8457
8550000000000	8577
8560000000000	8549
8570000000000	8356
8580000000000	8132
8590000000000	8410
8600000000000	8688
8610000000000	8264
8620000000000	8306
8630000000000	8071
8640000000000	8499
8650000000000	8468
8660000000000	8282
8670000000000	8132
8680000000000	8221
8690000000000	8649
8700000000000	8367
8710000000000	8262
8720000000000	8149
8730000000000	8220
8740000000000	8456
8750000000000	8395
8760000000000	8514
8770000000000	8144
8780000000000	8327
8790000000000	8345
8800000000000	8589
8810000000000	8559
8820000000000	8276
8830000000000	8136
8840000000000	8435
8850000000000	8475
8860000000000	8322
8870000000000	8228
8880000000000	8056
8890000000000	8375
8900000000000	8555
8910000000000	8512
8920000000000	8355
8930000000000	8333
8940000000000	8508
8950000000000	8537
8960000000000	8475
8970000000000	8206
8980000000000	8271
8990000000000	8590
9000000000000	8594
9010000000000	8328
9020000000000	8198
9030000000000	7951
9040000000000	8609
9050000000000	8558
9060000000000	8491
9070000000000	8260
9080000000000	8046
9090000000000	8700
9100000000000	8582
9110000000000	8588
9120000000000	8201
9130000000000	8067
9140000000000	8432
9150000000000	8395
9160000000000	8374
9170000000000	8173
9180000000000	8198
9190000000000	8510
9200000000000	8548
9210000000000	8520
9220000000000	8133
9230000000000	8177
9240000000000	8397
9250000000000	8488
9260000000000	8439
9270000000000	8132
9280000000000	8346
9290000000000	8242
9300000000000	8508
9310000000000	8590
9320000000000	8147
9330000000000	8274
9340000000000	8331
9350000000000	8399
9360000000000	8503
9370000000000	8208
9380000000000	8208
9390000000000	8384
9400000000000	8583
9410000000000	8420
9420000000000	8233
9430000000000	8155
9440000000000	8511
9450000000000	8562
9460000000000	8408
9470000000000	8145
9480000000000	8187
9490000000000	8508
9500000000000	8749
9510000000000	8587
9520000000000	8234
9530000000000	8129
9540000000000	8268
9550000000000	8647
9560000000000	8418
9570000000000	8224
9580000000000	8250
9590000000000	8516
9600000000000	8608
9610000000000	8416
9620000000000	8255
9630000000000	8278
9640000000000	8435
9650000000000	8475
9660000000000	8445
9670000000000	8203
9680000000000	8188
9690000000000	8294
9700000000000	8446
9710000000000	8492
9720000000000	8277
9730000000000	8002
9740000000000	8455
9750000000000	8419
9760000000000	8514
9770000000000	8211
9780000000000	8135
9790000000000	8541
9800000000000	8561
9810000000000	8593
9820000000000	8163
9830000000000	8109
9840000000000	8494
9850000000000	8453
9860000000000	8325
9870000000000	8224
9880000000000	8173
9890000000000	8527
9900000000000	8420
9910000000000	8330
9920000000000	8147
9930000000000	8195
9940000000000	8342
9950000000000	8514
9960000000000	8462
9970000000000	8226
9980000000000	8317
9990000000000	8531
