"Time (ps)"	"Channel 2 - Counts per bin"
9410000000000	22287
9420000000000	22409
9430000000000	22038
9440000000000	21961
9450000000000	22309
9460000000000	21982
9470000000000	22348
9480000000000	21970
9490000000000	22192
9500000000000	22188
9510000000000	22533
9520000000000	22234
9530000000000	22469
9540000000000	22404
9550000000000	22232
9560000000000	22241
9570000000000	22128
9580000000000	22557
9590000000000	22161
9600000000000	22150
9610000000000	22051
9620000000000	22089
9630000000000	22269
9640000000000	22245
9650000000000	22544
9660000000000	22093
9670000000000	22197
9680000000000	22185
9690000000000	22496
9700000000000	22103
9710000000000	22343
9720000000000	22167
9730000000000	22298
9740000000000	22425
9750000000000	22098
9760000000000	22353
9770000000000	22201
9780000000000	22258
9790000000000	22048
9800000000000	22309
9810000000000	22034
9820000000000	22438
9830000000000	22067
9840000000000	22089
9850000000000	22006
9860000000000	21939
9870000000000	22344
9880000000000	22258
9890000000000	22036
9900000000000	22146
9910000000000	22271
9920000000000	22247
9930000000000	22314
9940000000000	22492
9950000000000	22391
9960000000000	22329
9970000000000	22113
9980000000000	22178
9990000000000	22165
